Subject,File Path,Image Description
"DH1782_20221028","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1782_20221028/2022_10_28_dadmah_bb_dh_1782_20221028_130150_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH1782_20221028","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1782_20221028/2022_10_28_dadmah_bb_dh_1782_20221028_130150_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH1809_20221025","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1809_20221025/2022_10_25_dadmah_bb_dh_1809_20221025_143808_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH1809_20221025","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1809_20221025/2022_10_25_dadmah_bb_dh_1809_20221025_143808_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH1814_20230123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1814_20230123/2023_01_23_dadmah_bb_dh_1814_20230123_151237_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH1814_20230123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1814_20230123/2023_01_23_dadmah_bb_dh_1814_20230123_151237_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH1840_20230118","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1840_20230118/2023_01_18_dadmah_bb_dh_1840_20230118_140648_13d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH1840_20230118","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1840_20230118/2023_01_18_dadmah_bb_dh_1840_20230118_140648_14d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH1945_20230118","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1945_20230118/2023_01_18_dadmah_bb_dh_1945_20230118_125753_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH1945_20230118","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH1945_20230118/2023_01_18_dadmah_bb_dh_1945_20230118_125753_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2005_20231205","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2005_20231205/2023_12_05_dadmah_bb_dh_2005_20231205_113808_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2005_20231205","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2005_20231205/2023_12_05_dadmah_bb_dh_2005_20231205_113808_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_17d1_mri.mnc","		acquisition:series_description = "T1w_MPRAGE_058mm" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_18d1_mri.mnc","		acquisition:series_description = "T2W_space_05mm" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_36d1_mri.mnc","		acquisition:series_description = "T1w_07mm" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_37d1_mri.mnc","		acquisition:series_description = "T1w_1mm " ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_38d1_mri.mnc","		acquisition:series_description = "T1w_1pt3mm" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_39d1_mri.mnc","		acquisition:series_description = "T1w_2mm " ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_53d1_mri.mnc","		acquisition:series_description = "T1w_1x1x2 " ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_54d1_mri.mnc","		acquisition:series_description = "T1w_1x1x3 " ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_55d1_mri.mnc","		acquisition:series_description = "T1w_1x1x4 " ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_56d1_mri.mnc","		acquisition:series_description = "T1w_1x1x5 " ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_57d1_mri.mnc","		acquisition:series_description = "T2W_space_0pt6" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_58d1_mri.mnc","		acquisition:series_description = "T2W_space_0pt8" ;"
"DH2008_20240808","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2008_20240808/2024_08_08_dadah_dh2008_on_20240808_164739_59d1_mri.mnc","		acquisition:series_description = "T2W_space_0pt93 " ;"
"DH2009_20240308","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2009_20240308/2024_03_08_dadmah_dh_2009_20240308_091112_13d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2009_20240308","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2009_20240308/2024_03_08_dadmah_dh_2009_20240308_091112_14d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2009_20240308","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2009_20240308/2024_03_08_dadmah_dh_2009_20240308_091112_23d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2011_20240213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2011_20240213/2024_02_13_dadmah_dh_2011_20240213_102706_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2011_20240213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2011_20240213/2024_02_13_dadmah_dh_2011_20240213_102706_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2017_20240220","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2017_20240220/2024_02_20_dadmah_dh_2017_20240220_111535_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2017_20240220","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2017_20240220/2024_02_20_dadmah_dh_2017_20240220_111535_13d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2017_20240220","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2017_20240220/2024_02_20_dadmah_dh_2017_20240220_111535_17d1_mri.mnc","		acquisition:series_description = "AX FLAIR" ;"
"DH2017_20240220","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2017_20240220/tmp1.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2030_20230130","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2030_20230130/2023_01_30_dadmah_bb_dh_2030_20230130_141039_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2030_20230130","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2030_20230130/2023_01_30_dadmah_bb_dh_2030_20230130_141039_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2032_20230629","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2032_20230629/2023_06_29_dadmah_bb_dh_2032_20230629_132128_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2032_20230629","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2032_20230629/2023_06_29_dadmah_bb_dh_2032_20230629_132128_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2063_20221219","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2063_20221219/2022_12_19_dadmah_bb_dh_2063_20221219_142724_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2063_20221219","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2063_20221219/2022_12_19_dadmah_bb_dh_2063_20221219_142724_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2070_20230116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2070_20230116/2023_01_16_dadmah_bb_dh_2070_20230116_152720_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2070_20230116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2070_20230116/2023_01_16_dadmah_bb_dh_2070_20230116_152720_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2071_20221215","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2071_20221215/2022_12_15_dadmah_bb_dh_2071_20221215_115514_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2071_20221215","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2071_20221215/2022_12_15_dadmah_bb_dh_2071_20221215_115514_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2073_20221216","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2073_20221216/2022_12_16_dadmah_bb_dh2073_20221216_122833_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2073_20221216","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2073_20221216/2022_12_16_dadmah_bb_dh2073_20221216_122833_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2074_20231213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2074_20231213/2023_12_13_dadmah_bb_dh_2074_20231213_105331_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2074_20231213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2074_20231213/2023_12_13_dadmah_bb_dh_2074_20231213_105331_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2075_20231206","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2075_20231206/2023_12_06_dadmah_bb_dh_2075_20231206_105417_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2075_20231206","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2075_20231206/2023_12_06_dadmah_bb_dh_2075_20231206_105417_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2078_20231206","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2078_20231206/2023_12_06_dadmah_bb_dh_2078_20231206_091951_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2078_20231206","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2078_20231206/2023_12_06_dadmah_bb_dh_2078_20231206_091951_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2079_20221215","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2079_20221215/2022_12_15_dadmah_bb_dh_2079_20221215_141959_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2079_20221215","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2079_20221215/2022_12_15_dadmah_bb_dh_2079_20221215_141959_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2080_20231205","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2080_20231205/2023_12_05_dadmah_bb_dh_2080_20231205_094542_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2080_20231205","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2080_20231205/2023_12_05_dadmah_bb_dh_2080_20231205_094542_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2083_20221215","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2083_20221215/2022_12_15_dadmah_bb_dh_2083_20221215_130742_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2083_20221215","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2083_20221215/2022_12_15_dadmah_bb_dh_2083_20221215_130742_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2086_20231213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2086_20231213/2023_12_13_dadmah_bb_dh_2086_20231213_093741_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2086_20231213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2086_20231213/2023_12_13_dadmah_bb_dh_2086_20231213_093741_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2087_20221219","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2087_20221219/2022_12_19_dadmah_bb_dh_2087_20221219_131530_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2087_20221219","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2087_20221219/2022_12_19_dadmah_bb_dh_2087_20221219_131530_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2088_20231114","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2088_20231114/2023_11_14_dadmah_dh_2088_20231114_084423_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2088_20231114","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2088_20231114/2023_11_14_dadmah_dh_2088_20231114_084423_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2093_20231102","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2093_20231102/2023_11_02_dadmah_dh_2093_20231102_091154_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2093_20231102","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2093_20231102/2023_11_02_dadmah_dh_2093_20231102_091154_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2095_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2095_20221214/2022_12_14_dadmah_bb_dh_2095_20221214_135513_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2095_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2095_20221214/2022_12_14_dadmah_bb_dh_2095_20221214_135513_15d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2100_20231128","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2100_20231128/2023_11_28_dadmah_bb_dh_2100_20231128_105149_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2100_20231128","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2100_20231128/2023_11_28_dadmah_bb_dh_2100_20231128_105149_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2104_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2104_20221214/2022_12_14_dadmah_bb_dh_2104_20221214_162731_13d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2104_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2104_20221214/2022_12_14_dadmah_bb_dh_2104_20221214_162731_14d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2105_20231114","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2105_20231114/2023_11_14_dadmah_dh_2105_20231114_104013_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2105_20231114","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2105_20231114/2023_11_14_dadmah_dh_2105_20231114_104013_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2106_20231123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2106_20231123/2023_11_23_dadmah_bb_dh_2106_20231123_125545_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2106_20231123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2106_20231123/2023_11_23_dadmah_bb_dh_2106_20231123_125545_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2110_20231130","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2110_20231130/2023_11_30_dadmah_bb_dh_2110_20231130_091256_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2110_20231130","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2110_20231130/2023_11_30_dadmah_bb_dh_2110_20231130_091256_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2112_20230116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2112_20230116/2023_01_16_dadmah_bb_dh_2112_20230116_141445_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2112_20230116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2112_20230116/2023_01_16_dadmah_bb_dh_2112_20230116_141445_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2114_20221213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2114_20221213/2022_12_13_dadmah_bb_dh_2114_20221213_141405_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2114_20221213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2114_20221213/2022_12_13_dadmah_bb_dh_2114_20221213_141405_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2115_20230116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2115_20230116/2023_01_16_dadmah_bb_dh_2115_20230116_130144_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2115_20230116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2115_20230116/2023_01_16_dadmah_bb_dh_2115_20230116_130144_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2117_20231020","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2117_20231020/2023_10_20_dadmah_dh_2117_20231020_110421_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2117_20231020","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2117_20231020/2023_10_20_dadmah_dh_2117_20231020_110421_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2119_20231030","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2119_20231030/2023_10_30_dadmah_dh_2119_20231030_105620_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2119_20231030","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2119_20231030/2023_10_30_dadmah_dh_2119_20231030_105620_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2121_20230928","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2121_20230928/2023_09_28_dadmah_dh_2121_diff_20230928_152426_3d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2121_20230928","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2121_20230928/2023_09_28_dadmah_dh_2121_diff_20230928_171411_14d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2121_20231102","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2121_20231102/2023_11_02_dadmah_dh_2121_20231102_110910_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2121_20231102","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2121_20231102/2023_11_02_dadmah_dh_2121_20231102_110910_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2126_20221213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2126_20221213/2022_12_13_dadmah_bb_dh_2126_20221213_153356_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2126_20221213","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2126_20221213/2022_12_13_dadmah_bb_dh_2126_20221213_153356_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2127_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2127_20221214/2022_12_14_dadmah_bb_dh_2127_20221214_105939_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2127_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2127_20221214/2022_12_14_dadmah_bb_dh_2127_20221214_105939_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2128_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2128_20221214/2022_12_14_dadmah_bb_dh_2128_20221214_151636_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2128_20221214","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2128_20221214/2022_12_14_dadmah_bb_dh_2128_20221214_151636_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2134_20221109","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2134_20221109/2022_11_09_dadmah_bb_dh_2134_20221109_154340_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2134_20221109","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2134_20221109/2022_11_09_dadmah_bb_dh_2134_20221109_154340_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2136_20221123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2136_20221123/2022_11_23_dadmah_bb_dh2136_20221123_145331_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2136_20221123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2136_20221123/2022_11_23_dadmah_bb_dh2136_20221123_145331_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2137_20221109","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2137_20221109/2022_11_09_dadmah_bb_dh_2137_20221109_125039_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2137_20221109","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2137_20221109/2022_11_09_dadmah_bb_dh_2137_20221109_125039_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2138_20221123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2138_20221123/2022_11_23_dadmah_bb_dh2138_20221123_133138_14d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2138_20221123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2138_20221123/2022_11_23_dadmah_bb_dh2138_20221123_133138_15d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2176_20221116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2176_20221116/2022_11_16_dadmah_bb_dh_2176_20221116_153724_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2176_20221116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2176_20221116/2022_11_16_dadmah_bb_dh_2176_20221116_153724_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2193_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2193_20220915/2022_09_15_dadmah_bb_dh_2193_20220915_140849_14d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2193_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2193_20220915/2022_09_15_dadmah_bb_dh_2193_20220915_140849_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2194_20221116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2194_20221116/2022_11_16_dadmah_bb_dh_2194_20221116_143542_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2194_20221116","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2194_20221116/2022_11_16_dadmah_bb_dh_2194_20221116_143542_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2198_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2198_20220922/2022_dadmah_bb_dh_2198_20220922_150525_12d1_mri.mnc","		acquisition:series_description = "T2-FLAIR (1.2mmTI1600)" ;"
"DH2198_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2198_20220922/2022_dadmah_bb_dh_2198_20220922_150525_17d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2198_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2198_20220922/2022_dadmah_bb_dh_2198_20220922_150525_22d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2198_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2198_20220922/2022_dadmah_bb_dh_2198_20220922_150525_3d1_mri.mnc","		acquisition:series_description = "T2-FLAIR (cimaq mod. TI1600)" ;"
"DH2198_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2198_20220922/2022_dadmah_bb_dh_2198_20220922_150525_9d1_mri.mnc","		acquisition:series_description = "sag-FLAIR-1iso" ;"
"DH2203_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2203_20220915/2022_09_15_dadmah_bb_dh_2203_20220915_120611_14d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2203_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2203_20220915/2022_09_15_dadmah_bb_dh_2203_20220915_120611_19d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2203_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2203_20220915/2022_09_15_dadmah_bb_dh_2203_20220915_120611_22d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2204","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204/t1w_hires.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2204","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204/t2_flair.mnc","		acquisition:series_description = "T2-FLAIR" ;"
